textid,anger,disgust,fear,joy,sad,surprise
274,0.014764182508141183,0.014764182508141183,0.15047196823860493,0.5799334142029656,0.08863531335669791,0.15143093918544914
275,0.05668351768681517,0.23575061648986684,0.28352494358120994,0.07485704111563135,0.08314656145537566,0.2660373196711011
276,0.10363725466386373,0.03456279435262549,0.31781409718331377,0.414333475559824,0.055269793927793145,0.07438258431257988
277,0.1081192182438326,0.03088916617125367,0.18513649720699696,0.02859424152232585,0.19833615310657207,0.4489247237490187
278,0.10650403530994335,0.0,0.08347242528274719,0.0,0.35898676881637176,0.4510367705909378
279,0.10064364546634245,0.02851388300066003,0.3638245011934933,0.28493369415767467,0.051232782344933996,0.17085149383689552
280,0.22947447873741866,0.1073789151639401,0.28835973732363884,0.010833669992691903,0.25541679986935106,0.10853639891295944
281,0.07380092040594893,0.0,0.2846259628437727,0.0,0.5597009366190933,0.08187218013118533
282,0.09663060313517105,0.04228511874330715,0.18327492801398437,0.02823035387511202,0.31106861981988615,0.3385103764125393
283,0.10352363191029042,0.16425042892594335,0.3741876430932913,0.15081700888391483,0.17151092984909222,0.035710357337468
284,0.15752725079060112,0.0,0.1927643225550782,0.2503339149105994,0.1677066370006611,0.2316678747430602
285,0.0,0.09535483364145472,0.09591367714169602,0.10490157006476403,0.0410988133019716,0.6627311058501136
286,0.11579974968125727,0.10612444251191336,0.3289760581255722,0.164024317352542,0.1206120752366901,0.16446335709202523
287,0.021890364712661804,0.0,0.16330573194224174,0.2083350446997085,0.11837433436915129,0.4880945242762366
288,0.026078306427312545,0.008676242632661018,0.2478926466474576,0.36271730036911415,0.15220608504153899,0.20242941888191565
289,0.0,0.0,0.21560091272165377,0.0,0.7026569305384656,0.08174215673988064
290,0.037192660431867024,0.012397553477289009,0.1270989494086412,0.4295536057996014,0.2914386117820072,0.10231861910059413
291,0.0,0.0,0.0,0.6458372226619841,0.1876149041188486,0.1665478732191674
292,0.13038737724031427,0.04472347136671753,0.31250585347894394,0.2771205568784879,0.10265537046845695,0.1326073705670795
293,0.1538761920439385,0.009910844975657895,0.24792888666540228,0.026899844757990676,0.2289171545642236,0.3324670769927871
294,0.006429684850681121,0.051537942631240855,0.0643973123326031,0.5906289828065031,0.0639698989672042,0.2230361784117676
295,0.1353116171697552,0.08145195882742255,0.22951258437109856,0.011937322128218594,0.5378241290659871,0.0039623884375179375
296,0.0,0.0,0.0,0.8433692804155026,0.0,0.1566307195844974
297,0.28128985849243326,0.18377310408092765,0.2631322865308404,0.0,0.18090637349729535,0.09089837739850339
298,0.04293872473241923,0.008873819678019099,0.5677287405253962,0.05417256792400546,0.22611127700431374,0.10017487013584622
299,0.38662624955435904,0.07171468617545096,0.12459635450793882,0.0667777711390289,0.24509229768285012,0.10519264094037213
300,0.07431482804846315,0.011444788713829026,0.31270379413973487,0.027315827310482547,0.24667647999075099,0.32754428179673944
301,0.014772465405378616,0.011938137179002987,0.23733249522915612,0.01825422108937759,0.3071849636332411,0.4105177174638437
302,0.10679792431164885,0.0371656776604538,0.2995425564848183,0.02591017704136162,0.1270337500056202,0.4035499144960972
303,0.0,0.06132697711500471,0.0,0.22272525836495916,0.34775271940751723,0.3681950451125188
304,0.10689412269997237,0.07197435936431806,0.10033713657144339,0.40157669990933215,0.14618521012131266,0.1730324713336213
305,0.02128234500139108,0.0,0.025548971573602156,0.6978122314664892,0.22135666671057,0.03399978524794749
306,0.06397503491326675,0.0,0.316873364242137,0.3916081561156314,0.04263344084033406,0.1849100038886308
307,0.18660783907553033,0.16556069636026916,0.26921901829703204,0.14404553765807207,0.22083926946323998,0.013727639145856362
308,0.2113557261446283,0.11039910366426042,0.15138910579427844,0.1419876200350433,0.3564917472884127,0.028376697073376825
309,0.08865486384981056,0.06564676304359035,0.5527396281306722,0.10489322525030212,0.11632774963938476,0.07173777008623992
310,0.0,0.0,0.06580735891187814,0.5785972037800132,0.11520052532628555,0.24039491198182297
311,0.021887769027314364,0.0,0.1633094189952921,0.2083169338951252,0.11837017537331052,0.4881157027089578
312,0.05972642602420143,0.024886010843417263,0.20714163755182965,0.027926755942120005,0.2658140035256222,0.41450516611280946
